mk,position,track,streams,url,id,popularity,followers,genres,type
cz,150,Heavy (feat. Kiiara),1300,https://open.spotify.com/track/104buTcnP2AsxqB7U1FIZ4,6XyY86QOPPrYVGvF9ch6wz,93,4845647,"alternative metal,nu metal,post-grunge,rap metal",artist
hu,128,In The End,1147,https://open.spotify.com/track/60a0Rd6pjrkxjPbaKzXjfq,6XyY86QOPPrYVGvF9ch6wz,93,4845647,"alternative metal,nu metal,post-grunge,rap metal",artist
cz,190,In The End,1115,https://open.spotify.com/track/60a0Rd6pjrkxjPbaKzXjfq,6XyY86QOPPrYVGvF9ch6wz,93,4845647,"alternative metal,nu metal,post-grunge,rap metal",artist
de,171,Heavy (feat. Kiiara),36249,https://open.spotify.com/track/104buTcnP2AsxqB7U1FIZ4,6XyY86QOPPrYVGvF9ch6wz,93,4845647,"alternative metal,nu metal,post-grunge,rap metal",artist
at,172,Heavy (feat. Kiiara),1962,https://open.spotify.com/track/104buTcnP2AsxqB7U1FIZ4,6XyY86QOPPrYVGvF9ch6wz,93,4845647,"alternative metal,nu metal,post-grunge,rap metal",artist
jp,185,???????????,2018,https://open.spotify.com/track/1F85DC5oFhzUQelqEjnxhN,2N19kPGlqKY8GiyE4DkAtp,47,8438,"j-idol,j-rap,japanese r&b",artist
au,138,Touch,19201,https://open.spotify.com/track/5Ua3GXyHwiSfpNTMjq6m2z,3e7awlrlDSwF3iM0WBjGMp,85,2223345,"dance pop,pop,post-teen pop,talent show",artist
sg,160,Secret Love Song,3989,https://open.spotify.com/track/4JIo8RztBbELr2gWJ5OGK6,3e7awlrlDSwF3iM0WBjGMp,85,2223345,"dance pop,pop,post-teen pop,talent show",artist
gb,13,Power (feat. Stormzy),293944,https://open.spotify.com/track/4BJ5T8ZZZ3UrPG7k0OVQrp,3e7awlrlDSwF3iM0WBjGMp,85,2223345,"dance pop,pop,post-teen pop,talent show",artist
hk,188,Touch,1809,https://open.spotify.com/track/5Ua3GXyHwiSfpNTMjq6m2z,3e7awlrlDSwF3iM0WBjGMp,85,2223345,"dance pop,pop,post-teen pop,talent show",artist
my,58,Touch,7554,https://open.spotify.com/track/5Ua3GXyHwiSfpNTMjq6m2z,3e7awlrlDSwF3iM0WBjGMp,85,2223345,"dance pop,pop,post-teen pop,talent show",artist
nz,151,Touch,4772,https://open.spotify.com/track/5Ua3GXyHwiSfpNTMjq6m2z,3e7awlrlDSwF3iM0WBjGMp,85,2223345,"dance pop,pop,post-teen pop,talent show",artist
ie,23,Power (feat. Stormzy),20509,https://open.spotify.com/track/4BJ5T8ZZZ3UrPG7k0OVQrp,3e7awlrlDSwF3iM0WBjGMp,85,2223345,"dance pop,pop,post-teen pop,talent show",artist
gb,100,Shout Out to My Ex,60109,https://open.spotify.com/track/0YHUITU3w6ws1v8ehT264g,3e7awlrlDSwF3iM0WBjGMp,85,2223345,"dance pop,pop,post-teen pop,talent show",artist
ph,195,Shout Out to My Ex,17229,https://open.spotify.com/track/0YHUITU3w6ws1v8ehT264g,3e7awlrlDSwF3iM0WBjGMp,85,2223345,"dance pop,pop,post-teen pop,talent show",artist
ie,84,Touch,5655,https://open.spotify.com/track/5Ua3GXyHwiSfpNTMjq6m2z,3e7awlrlDSwF3iM0WBjGMp,85,2223345,"dance pop,pop,post-teen pop,talent show",artist
gb,80,Touch,71369,https://open.spotify.com/track/5Ua3GXyHwiSfpNTMjq6m2z,3e7awlrlDSwF3iM0WBjGMp,85,2223345,"dance pop,pop,post-teen pop,talent show",artist
ph,117,Secret Love Song,25311,https://open.spotify.com/track/4JIo8RztBbELr2gWJ5OGK6,3e7awlrlDSwF3iM0WBjGMp,85,2223345,"dance pop,pop,post-teen pop,talent show",artist
sg,64,Touch,8108,https://open.spotify.com/track/5Ua3GXyHwiSfpNTMjq6m2z,3e7awlrlDSwF3iM0WBjGMp,85,2223345,"dance pop,pop,post-teen pop,talent show",artist
id,82,Touch,8567,https://open.spotify.com/track/5Ua3GXyHwiSfpNTMjq6m2z,3e7awlrlDSwF3iM0WBjGMp,85,2223345,"dance pop,pop,post-teen pop,talent show",artist
ie,122,Shout Out to My Ex,4311,https://open.spotify.com/track/0YHUITU3w6ws1v8ehT264g,3e7awlrlDSwF3iM0WBjGMp,85,2223345,"dance pop,pop,post-teen pop,talent show",artist
ph,30,Touch,73417,https://open.spotify.com/track/5Ua3GXyHwiSfpNTMjq6m2z,3e7awlrlDSwF3iM0WBjGMp,85,2223345,"dance pop,pop,post-teen pop,talent show",artist
ie,92,No More Sad Songs (feat. Machine Gun Kelly),5167,https://open.spotify.com/track/5ZnJsoJGkQ5K15W7Rcr5JO,3e7awlrlDSwF3iM0WBjGMp,85,2223345,"dance pop,pop,post-teen pop,talent show",artist
gb,79,No More Sad Songs (feat. Machine Gun Kelly),73054,https://open.spotify.com/track/5ZnJsoJGkQ5K15W7Rcr5JO,3e7awlrlDSwF3iM0WBjGMp,85,2223345,"dance pop,pop,post-teen pop,talent show",artist
be,164,Touch,3373,https://open.spotify.com/track/5Ua3GXyHwiSfpNTMjq6m2z,3e7awlrlDSwF3iM0WBjGMp,85,2223345,"dance pop,pop,post-teen pop,talent show",artist
uy,138,No Llores,1267,https://open.spotify.com/track/07GOnZWIiHWjLzUsaTv5yO,3ZAenYCCcWR3HrS2JQ0PdD,50,2285,cumbia pop,artist
ar,116,No Llores,19448,https://open.spotify.com/track/07GOnZWIiHWjLzUsaTv5yO,3ZAenYCCcWR3HrS2JQ0PdD,50,2285,cumbia pop,artist
dk,165,Help Me Help You (feat. Why Don't We),8397,https://open.spotify.com/track/51w95jAPQDOWN3M7xopWWh,7uMSsrbX9MJzf161IcY7KU,70,139624,teen pop,artist
us,21,1-800-273-8255,688953,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV,4xRYI6VqpkE3UwrDrAZL8L,88,1259001,"pop rap,rap",artist
lv,44,1-800-273-8255,1116,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV,4xRYI6VqpkE3UwrDrAZL8L,88,1259001,"pop rap,rap",artist
ca,42,1-800-273-8255,60285,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV,4xRYI6VqpkE3UwrDrAZL8L,88,1259001,"pop rap,rap",artist
br,198,1-800-273-8255,41413,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV,4xRYI6VqpkE3UwrDrAZL8L,88,1259001,"pop rap,rap",artist
gb,108,1-800-273-8255,57503,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV,4xRYI6VqpkE3UwrDrAZL8L,88,1259001,"pop rap,rap",artist
de,74,1-800-273-8255,77758,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV,4xRYI6VqpkE3UwrDrAZL8L,88,1259001,"pop rap,rap",artist
tw,118,1-800-273-8255,3724,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV,4xRYI6VqpkE3UwrDrAZL8L,88,1259001,"pop rap,rap",artist
hu,64,1-800-273-8255,1824,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV,4xRYI6VqpkE3UwrDrAZL8L,88,1259001,"pop rap,rap",artist
gr,50,1-800-273-8255,1475,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV,4xRYI6VqpkE3UwrDrAZL8L,88,1259001,"pop rap,rap",artist
nz,36,1-800-273-8255,18515,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV,4xRYI6VqpkE3UwrDrAZL8L,88,1259001,"pop rap,rap",artist
ca,167,Everybody,20014,https://open.spotify.com/track/7cGFbx7MP0H23iHZTZpqMM,4xRYI6VqpkE3UwrDrAZL8L,88,1259001,"pop rap,rap",artist
jp,54,1-800-273-8255,5178,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV,4xRYI6VqpkE3UwrDrAZL8L,88,1259001,"pop rap,rap",artist
ie,72,1-800-273-8255,6387,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV,4xRYI6VqpkE3UwrDrAZL8L,88,1259001,"pop rap,rap",artist
se,117,1-800-273-8255,25371,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV,4xRYI6VqpkE3UwrDrAZL8L,88,1259001,"pop rap,rap",artist
id,69,1-800-273-8255,10383,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV,4xRYI6VqpkE3UwrDrAZL8L,88,1259001,"pop rap,rap",artist
my,72,1-800-273-8255,5993,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV,4xRYI6VqpkE3UwrDrAZL8L,88,1259001,"pop rap,rap",artist
au,38,1-800-273-8255,71509,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV,4xRYI6VqpkE3UwrDrAZL8L,88,1259001,"pop rap,rap",artist
fi,115,1-800-273-8255,10962,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV,4xRYI6VqpkE3UwrDrAZL8L,88,1259001,"pop rap,rap",artist
hk,64,1-800-273-8255,3655,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV,4xRYI6VqpkE3UwrDrAZL8L,88,1259001,"pop rap,rap",artist
ph,104,1-800-273-8255,27133,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV,4xRYI6VqpkE3UwrDrAZL8L,88,1259001,"pop rap,rap",artist
pl,67,1-800-273-8255,8947,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV,4xRYI6VqpkE3UwrDrAZL8L,88,1259001,"pop rap,rap",artist
us,147,Everybody,190446,https://open.spotify.com/track/7cGFbx7MP0H23iHZTZpqMM,4xRYI6VqpkE3UwrDrAZL8L,88,1259001,"pop rap,rap",artist
ch,59,1-800-273-8255,6571,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV,4xRYI6VqpkE3UwrDrAZL8L,88,1259001,"pop rap,rap",artist
sg,66,1-800-273-8255,7995,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV,4xRYI6VqpkE3UwrDrAZL8L,88,1259001,"pop rap,rap",artist
lt,47,1-800-273-8255,1177,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV,4xRYI6VqpkE3UwrDrAZL8L,88,1259001,"pop rap,rap",artist
dk,75,1-800-273-8255,15599,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV,4xRYI6VqpkE3UwrDrAZL8L,88,1259001,"pop rap,rap",artist
pt,46,1-800-273-8255,7642,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV,4xRYI6VqpkE3UwrDrAZL8L,88,1259001,"pop rap,rap",artist
be,84,1-800-273-8255,5533,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV,4xRYI6VqpkE3UwrDrAZL8L,88,1259001,"pop rap,rap",artist
no,104,1-800-273-8255,17628,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV,4xRYI6VqpkE3UwrDrAZL8L,88,1259001,"pop rap,rap",artist
sk,74,1-800-273-8255,1001,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV,4xRYI6VqpkE3UwrDrAZL8L,88,1259001,"pop rap,rap",artist
cz,53,1-800-273-8255,2845,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV,4xRYI6VqpkE3UwrDrAZL8L,88,1259001,"pop rap,rap",artist
nl,175,1-800-273-8255,20586,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV,4xRYI6VqpkE3UwrDrAZL8L,88,1259001,"pop rap,rap",artist
at,63,1-800-273-8255,4788,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV,4xRYI6VqpkE3UwrDrAZL8L,88,1259001,"pop rap,rap",artist
no,62,Loving You Girl,28473,https://open.spotify.com/track/6D2Ultxjz1oZBfodJzgNhJ,3LhSVeO5t8j6GsAr58oWVH,56,469,,artist
no,111,Kjærlighet er mer enn forelskelse,16624,https://open.spotify.com/track/4CxBmlWegEeKwYUaFvLzel,3LhSVeO5t8j6GsAr58oWVH,56,469,,artist
fr,144,Yeux disent,25103,https://open.spotify.com/track/1uaAq8pSghvpVxlrOrgdeO,1Yfe3ONJlioHys7jwHdfVm,63,21419,"french hip hop,trap francais",artist
pl,91,High Without Your Love,7478,https://open.spotify.com/track/7qs2GAglLWfxEfmO8u2u0A,00TKPo9MxwZ0j4ooveIxWZ,71,1513,,artist
sg,134,High Without Your Love,4456,https://open.spotify.com/track/7qs2GAglLWfxEfmO8u2u0A,00TKPo9MxwZ0j4ooveIxWZ,71,1513,,artist
id,157,High Without Your Love,5269,https://open.spotify.com/track/7qs2GAglLWfxEfmO8u2u0A,00TKPo9MxwZ0j4ooveIxWZ,71,1513,,artist
gr,56,High Without Your Love,1181,https://open.spotify.com/track/7qs2GAglLWfxEfmO8u2u0A,00TKPo9MxwZ0j4ooveIxWZ,71,1513,,artist
ca,100,High Without Your Love,28254,https://open.spotify.com/track/7qs2GAglLWfxEfmO8u2u0A,00TKPo9MxwZ0j4ooveIxWZ,71,1513,,artist
be,109,High Without Your Love,4538,https://open.spotify.com/track/7qs2GAglLWfxEfmO8u2u0A,00TKPo9MxwZ0j4ooveIxWZ,71,1513,,artist
us,176,High Without Your Love,175818,https://open.spotify.com/track/7qs2GAglLWfxEfmO8u2u0A,00TKPo9MxwZ0j4ooveIxWZ,71,1513,,artist
ch,88,High Without Your Love,4653,https://open.spotify.com/track/7qs2GAglLWfxEfmO8u2u0A,00TKPo9MxwZ0j4ooveIxWZ,71,1513,,artist
hu,73,High Without Your Love,1614,https://open.spotify.com/track/7qs2GAglLWfxEfmO8u2u0A,00TKPo9MxwZ0j4ooveIxWZ,71,1513,,artist
cz,70,High Without Your Love,2306,https://open.spotify.com/track/7qs2GAglLWfxEfmO8u2u0A,00TKPo9MxwZ0j4ooveIxWZ,71,1513,,artist
hk,173,High Without Your Love,1896,https://open.spotify.com/track/7qs2GAglLWfxEfmO8u2u0A,00TKPo9MxwZ0j4ooveIxWZ,71,1513,,artist
hu,109,Homemade Dynamite,1269,https://open.spotify.com/track/12o6dxWGk29uIAP3OWY0pM,163tK9Wjr9P9DmM0AVK7lm,87,2329848,"dance pop,metropopolis,pop",artist
cz,80,Homemade Dynamite,2036,https://open.spotify.com/track/12o6dxWGk29uIAP3OWY0pM,163tK9Wjr9P9DmM0AVK7lm,87,2329848,"dance pop,metropopolis,pop",artist
us,95,Homemade Dynamite,250060,https://open.spotify.com/track/12o6dxWGk29uIAP3OWY0pM,163tK9Wjr9P9DmM0AVK7lm,87,2329848,"dance pop,metropopolis,pop",artist
tw,139,Homemade Dynamite,3108,https://open.spotify.com/track/12o6dxWGk29uIAP3OWY0pM,163tK9Wjr9P9DmM0AVK7lm,87,2329848,"dance pop,metropopolis,pop",artist
gb,76,Green Light,73972,https://open.spotify.com/track/0gbBzIqrECJOEPvQJIBFs5,163tK9Wjr9P9DmM0AVK7lm,87,2329848,"dance pop,metropopolis,pop",artist
au,78,Homemade Dynamite,29583,https://open.spotify.com/track/12o6dxWGk29uIAP3OWY0pM,163tK9Wjr9P9DmM0AVK7lm,87,2329848,"dance pop,metropopolis,pop",artist
nz,65,Sober,8496,https://open.spotify.com/track/2mNbgyi0gori4b1rFSPgIb,163tK9Wjr9P9DmM0AVK7lm,87,2329848,"dance pop,metropopolis,pop",artist
nz,90,Supercut,6812,https://open.spotify.com/track/0dyiHoYbYjYaOEXLpmzQZG,163tK9Wjr9P9DmM0AVK7lm,87,2329848,"dance pop,metropopolis,pop",artist
au,49,Green Light,57922,https://open.spotify.com/track/0gbBzIqrECJOEPvQJIBFs5,163tK9Wjr9P9DmM0AVK7lm,87,2329848,"dance pop,metropopolis,pop",artist
nz,49,Homemade Dynamite,13010,https://open.spotify.com/track/12o6dxWGk29uIAP3OWY0pM,163tK9Wjr9P9DmM0AVK7lm,87,2329848,"dance pop,metropopolis,pop",artist
ph,97,Homemade Dynamite,28922,https://open.spotify.com/track/12o6dxWGk29uIAP3OWY0pM,163tK9Wjr9P9DmM0AVK7lm,87,2329848,"dance pop,metropopolis,pop",artist
au,53,The Louvre,48024,https://open.spotify.com/track/5r011NB07RHjABbuVGVIbd,163tK9Wjr9P9DmM0AVK7lm,87,2329848,"dance pop,metropopolis,pop",artist
ca,154,Green Light,20792,https://open.spotify.com/track/0gbBzIqrECJOEPvQJIBFs5,163tK9Wjr9P9DmM0AVK7lm,87,2329848,"dance pop,metropopolis,pop",artist
at,151,Green Light,2142,https://open.spotify.com/track/0gbBzIqrECJOEPvQJIBFs5,163tK9Wjr9P9DmM0AVK7lm,87,2329848,"dance pop,metropopolis,pop",artist
au,141,Sober,18962,https://open.spotify.com/track/2mNbgyi0gori4b1rFSPgIb,163tK9Wjr9P9DmM0AVK7lm,87,2329848,"dance pop,metropopolis,pop",artist
ie,73,Green Light,6385,https://open.spotify.com/track/0gbBzIqrECJOEPvQJIBFs5,163tK9Wjr9P9DmM0AVK7lm,87,2329848,"dance pop,metropopolis,pop",artist
nz,50,The Louvre,12277,https://open.spotify.com/track/5r011NB07RHjABbuVGVIbd,163tK9Wjr9P9DmM0AVK7lm,87,2329848,"dance pop,metropopolis,pop",artist
pl,114,Green Light,6283,https://open.spotify.com/track/0gbBzIqrECJOEPvQJIBFs5,163tK9Wjr9P9DmM0AVK7lm,87,2329848,"dance pop,metropopolis,pop",artist
at,182,Perfect Places,1886,https://open.spotify.com/track/1wC93sZRGcTgKLN2UWRSwW,163tK9Wjr9P9DmM0AVK7lm,87,2329848,"dance pop,metropopolis,pop",artist
my,74,Homemade Dynamite,5955,https://open.spotify.com/track/12o6dxWGk29uIAP3OWY0pM,163tK9Wjr9P9DmM0AVK7lm,87,2329848,"dance pop,metropopolis,pop",artist
id,144,Homemade Dynamite,5672,https://open.spotify.com/track/12o6dxWGk29uIAP3OWY0pM,163tK9Wjr9P9DmM0AVK7lm,87,2329848,"dance pop,metropopolis,pop",artist
au,97,Perfect Places,24673,https://open.spotify.com/track/1wC93sZRGcTgKLN2UWRSwW,163tK9Wjr9P9DmM0AVK7lm,87,2329848,"dance pop,metropopolis,pop",artist
be,128,Green Light,4088,https://open.spotify.com/track/0gbBzIqrECJOEPvQJIBFs5,163tK9Wjr9P9DmM0AVK7lm,87,2329848,"dance pop,metropopolis,pop",artist
nz,91,Writer In The Dark,6735,https://open.spotify.com/track/193Dm5SqYy3hTSbuzxbwKc,163tK9Wjr9P9DmM0AVK7lm,87,2329848,"dance pop,metropopolis,pop",artist
pt,128,Homemade Dynamite,2561,https://open.spotify.com/track/12o6dxWGk29uIAP3OWY0pM,163tK9Wjr9P9DmM0AVK7lm,87,2329848,"dance pop,metropopolis,pop",artist
ie,161,Homemade Dynamite,3581,https://open.spotify.com/track/12o6dxWGk29uIAP3OWY0pM,163tK9Wjr9P9DmM0AVK7lm,87,2329848,"dance pop,metropopolis,pop",artist
br,145,Green Light,53662,https://open.spotify.com/track/0gbBzIqrECJOEPvQJIBFs5,163tK9Wjr9P9DmM0AVK7lm,87,2329848,"dance pop,metropopolis,pop",artist
gr,70,Homemade Dynamite,1007,https://open.spotify.com/track/12o6dxWGk29uIAP3OWY0pM,163tK9Wjr9P9DmM0AVK7lm,87,2329848,"dance pop,metropopolis,pop",artist
be,158,Homemade Dynamite,3545,https://open.spotify.com/track/12o6dxWGk29uIAP3OWY0pM,163tK9Wjr9P9DmM0AVK7lm,87,2329848,"dance pop,metropopolis,pop",artist
nz,101,Hard Feelings/Loveless,6299,https://open.spotify.com/track/1Dp7JGFNjvg8Nk0CtMCcnr,163tK9Wjr9P9DmM0AVK7lm,87,2329848,"dance pop,metropopolis,pop",artist
nz,58,Liability,9430,https://open.spotify.com/track/0or0gNaKAXYYCsOrpvRzAu,163tK9Wjr9P9DmM0AVK7lm,87,2329848,"dance pop,metropopolis,pop",artist
pl,83,Homemade Dynamite,8151,https://open.spotify.com/track/12o6dxWGk29uIAP3OWY0pM,163tK9Wjr9P9DmM0AVK7lm,87,2329848,"dance pop,metropopolis,pop",artist
cz,94,Green Light,1698,https://open.spotify.com/track/0gbBzIqrECJOEPvQJIBFs5,163tK9Wjr9P9DmM0AVK7lm,87,2329848,"dance pop,metropopolis,pop",artist
au,109,Liability,22788,https://open.spotify.com/track/0or0gNaKAXYYCsOrpvRzAu,163tK9Wjr9P9DmM0AVK7lm,87,2329848,"dance pop,metropopolis,pop",artist
nz,46,Perfect Places,13857,https://open.spotify.com/track/1wC93sZRGcTgKLN2UWRSwW,163tK9Wjr9P9DmM0AVK7lm,87,2329848,"dance pop,metropopolis,pop",artist
us,173,Green Light,177244,https://open.spotify.com/track/0gbBzIqrECJOEPvQJIBFs5,163tK9Wjr9P9DmM0AVK7lm,87,2329848,"dance pop,metropopolis,pop",artist
nz,41,Green Light,14943,https://open.spotify.com/track/0gbBzIqrECJOEPvQJIBFs5,163tK9Wjr9P9DmM0AVK7lm,87,2329848,"dance pop,metropopolis,pop",artist
hk,94,Homemade Dynamite,2840,https://open.spotify.com/track/12o6dxWGk29uIAP3OWY0pM,163tK9Wjr9P9DmM0AVK7lm,87,2329848,"dance pop,metropopolis,pop",artist
ca,91,Homemade Dynamite,30707,https://open.spotify.com/track/12o6dxWGk29uIAP3OWY0pM,163tK9Wjr9P9DmM0AVK7lm,87,2329848,"dance pop,metropopolis,pop",artist
br,160,Homemade Dynamite,49184,https://open.spotify.com/track/12o6dxWGk29uIAP3OWY0pM,163tK9Wjr9P9DmM0AVK7lm,87,2329848,"dance pop,metropopolis,pop",artist
sg,70,Homemade Dynamite,7362,https://open.spotify.com/track/12o6dxWGk29uIAP3OWY0pM,163tK9Wjr9P9DmM0AVK7lm,87,2329848,"dance pop,metropopolis,pop",artist
ch,131,Homemade Dynamite,3542,https://open.spotify.com/track/12o6dxWGk29uIAP3OWY0pM,163tK9Wjr9P9DmM0AVK7lm,87,2329848,"dance pop,metropopolis,pop",artist
pt,147,Green Light,2256,https://open.spotify.com/track/0gbBzIqrECJOEPvQJIBFs5,163tK9Wjr9P9DmM0AVK7lm,87,2329848,"dance pop,metropopolis,pop",artist
nz,125,Sober II (Melodrama),5346,https://open.spotify.com/track/54ucfuN596MU25jQD3KjCL,163tK9Wjr9P9DmM0AVK7lm,87,2329848,"dance pop,metropopolis,pop",artist
au,175,Supercut,16388,https://open.spotify.com/track/0dyiHoYbYjYaOEXLpmzQZG,163tK9Wjr9P9DmM0AVK7lm,87,2329848,"dance pop,metropopolis,pop",artist
fi,139,Isä Tulee,8995,https://open.spotify.com/track/6bUuLzMKKPSKdExNZ5bx7m,1vZsTsBd4VNRtk9gKOeZRu,51,28170,"finnish dance pop,finnish hip hop,finnish pop,suomi rock",artist
no,147,The Night We Met,13390,https://open.spotify.com/track/6mORGLOz79w6VsCRLWYYuK,6ltzsmQQbmdoHHbLZ4ZN25,76,214758,"folk-pop,indie folk,indie pop,new americana,stomp and holler",artist
be,103,The Night We Met,4775,https://open.spotify.com/track/6mORGLOz79w6VsCRLWYYuK,6ltzsmQQbmdoHHbLZ4ZN25,76,214758,"folk-pop,indie folk,indie pop,new americana,stomp and holler",artist
au,147,The Night We Met,17711,https://open.spotify.com/track/6mORGLOz79w6VsCRLWYYuK,6ltzsmQQbmdoHHbLZ4ZN25,76,214758,"folk-pop,indie folk,indie pop,new americana,stomp and holler",artist
pl,124,The Night We Met,5973,https://open.spotify.com/track/6mORGLOz79w6VsCRLWYYuK,6ltzsmQQbmdoHHbLZ4ZN25,76,214758,"folk-pop,indie folk,indie pop,new americana,stomp and holler",artist
cz,135,The Night We Met,1374,https://open.spotify.com/track/6mORGLOz79w6VsCRLWYYuK,6ltzsmQQbmdoHHbLZ4ZN25,76,214758,"folk-pop,indie folk,indie pop,new americana,stomp and holler",artist
hk,199,The Night We Met,1761,https://open.spotify.com/track/6mORGLOz79w6VsCRLWYYuK,6ltzsmQQbmdoHHbLZ4ZN25,76,214758,"folk-pop,indie folk,indie pop,new americana,stomp and holler",artist
nz,148,The Night We Met,4791,https://open.spotify.com/track/6mORGLOz79w6VsCRLWYYuK,6ltzsmQQbmdoHHbLZ4ZN25,76,214758,"folk-pop,indie folk,indie pop,new americana,stomp and holler",artist
ch,144,The Night We Met,3374,https://open.spotify.com/track/6mORGLOz79w6VsCRLWYYuK,6ltzsmQQbmdoHHbLZ4ZN25,76,214758,"folk-pop,indie folk,indie pop,new americana,stomp and holler",artist
at,155,The Night We Met,2088,https://open.spotify.com/track/6mORGLOz79w6VsCRLWYYuK,6ltzsmQQbmdoHHbLZ4ZN25,76,214758,"folk-pop,indie folk,indie pop,new americana,stomp and holler",artist
ca,165,The Night We Met,20146,https://open.spotify.com/track/6mORGLOz79w6VsCRLWYYuK,6ltzsmQQbmdoHHbLZ4ZN25,76,214758,"folk-pop,indie folk,indie pop,new americana,stomp and holler",artist
ie,95,The Night We Met,5010,https://open.spotify.com/track/6mORGLOz79w6VsCRLWYYuK,6ltzsmQQbmdoHHbLZ4ZN25,76,214758,"folk-pop,indie folk,indie pop,new americana,stomp and holler",artist
us,187,The Night We Met,167433,https://open.spotify.com/track/6mORGLOz79w6VsCRLWYYuK,6ltzsmQQbmdoHHbLZ4ZN25,76,214758,"folk-pop,indie folk,indie pop,new americana,stomp and holler",artist
dk,155,Lapper,8694,https://open.spotify.com/track/3j0VmVRcg0ciUNN9KFheTO,5SwsSD9zyWaWeVyK9qIW9l,51,6983,"danish pop,deep danish pop",artist
de,176,Johnny Däpp,35943,https://open.spotify.com/track/5Qht2aUJcCjRuhrlHvvKt2,6dKYo2aegt1Cpez6tyd2ai,55,3547,"discofox,pop house",artist
fr,67,Fume à fond,45399,https://open.spotify.com/track/2fgk04HR0nlgNysfX7fKF0,62zLrboqOTPyozwi721CVy,62,26056,trap francais,artist
pe,199,Será,5648,https://open.spotify.com/track/3T78MuPw5YYeSD6sgzEvGq,4HIOOPiZCJm2MPRU8Cs4MK,65,54304,"cubaton,pop reggaeton",artist
pe,44,Cuando Acaba el Placer,20027,https://open.spotify.com/track/6Nfxc11h4ix0HBprB9Rj6L,4HIOOPiZCJm2MPRU8Cs4MK,65,54304,"cubaton,pop reggaeton",artist
pe,73,Lo Que Tengo Yo,12134,https://open.spotify.com/track/3zkYHtMYq0DyNSdiujEgcz,4HIOOPiZCJm2MPRU8Cs4MK,65,54304,"cubaton,pop reggaeton",artist
pe,65,Amame una Vez Más,12777,https://open.spotify.com/track/57980zgvkuP2LdDpF4UFp6,4HIOOPiZCJm2MPRU8Cs4MK,65,54304,"cubaton,pop reggaeton",artist
pe,29,Historia Entre Tus Dedos,26096,https://open.spotify.com/track/4QiiB6waaWHi19TxR2lwf4,4HIOOPiZCJm2MPRU8Cs4MK,65,54304,"cubaton,pop reggaeton",artist
pe,63,Tu de Que Vas,12960,https://open.spotify.com/track/6vElrorgVSjGQIdXgGwIbO,4HIOOPiZCJm2MPRU8Cs4MK,65,54304,"cubaton,pop reggaeton",artist
pe,57,Ese Hombre,14641,https://open.spotify.com/track/1W567B2J4KBAaSWoAI6JjT,4HIOOPiZCJm2MPRU8Cs4MK,65,54304,"cubaton,pop reggaeton",artist
uy,164,Quítate Tú / Mayor Que Yo / La Noche / Rompe la Cintura,1088,https://open.spotify.com/track/4rRvEjsKOGpJhZgWpgZl3s,6WrhdoSkwNxeTzjtdLfnPU,44,3178,cumbia pop,artist
uy,86,Tequila Pa la Razon,1850,https://open.spotify.com/track/2jyiIMtyigCpxM76PCEH71,6WrhdoSkwNxeTzjtdLfnPU,44,3178,cumbia pop,artist
uy,55,Bajito No,2609,https://open.spotify.com/track/2NbMHtHIp8jH4oglpEx0Jc,6WrhdoSkwNxeTzjtdLfnPU,44,3178,cumbia pop,artist
