,artist,mk,position,track,streams,url,id,popularity,followers,genres,,,,,"insert into pais_musica(pais_id, musica_id, posicao, streams) values"
3920,Jairzinho,nl,77,"Tempo (feat. Sevn Alias, Bko & Boef)",49857,https://open.spotify.com/track/2YeKWxs3kfBFt7UduCEXub,4owt1GWUqAh4gsXT13roop,67,6989,deep dutch hip hop,,,,,"((select id from pais where sigla like 'nl'), (select id from musica where nome like 'Tempo (feat. Sevn Alias, Bko & Boef)'), 77, 49857),"
3921,Jairzinho,nl,165,"Doorgaan (feat. Kevin, Josylvio, Bko & Vic 9)",21994,https://open.spotify.com/track/4kv3C9039VmtzykQCBefqp,4owt1GWUqAh4gsXT13roop,67,6989,deep dutch hip hop,,,,,"((select id from pais where sigla like 'nl'), (select id from musica where nome like 'Doorgaan (feat. Kevin, Josylvio, Bko & Vic 9)'), 165, 21994),"
3922,Jairzinho,be,105,"Tempo (feat. Sevn Alias, Bko & Boef)",4631,https://open.spotify.com/track/2YeKWxs3kfBFt7UduCEXub,4owt1GWUqAh4gsXT13roop,67,6989,deep dutch hip hop,,,,,"((select id from pais where sigla like 'be'), (select id from musica where nome like 'Tempo (feat. Sevn Alias, Bko & Boef)'), 105, 4631),"
3923,Jake La Furia,it,56,El Party,50239,https://open.spotify.com/track/5xyExId5XWZplBvjmbIuy6,6JFRI91YaCXREGQYzHSnUH,61,27822,"italian arena pop,italian hip hop",,,,,"((select id from pais where sigla like 'it'), (select id from musica where nome like 'El Party'), 56, 50239),"
3924,J Alvarez,cl,116,Esa Boquita,15083,https://open.spotify.com/track/3tWeAH4IYIrxV2jrUk9Ab3,6XFITTl7cFTdopDY3lUdlY,75,643953,"latin,latin hip hop,reggaeton,reggaeton flow,trap latino,tropical",,,,,"((select id from pais where sigla like 'cl'), (select id from musica where nome like 'Esa Boquita'), 116, 15083),"
3925,J Alvarez,ar,103,Esa Boquita,21440,https://open.spotify.com/track/3tWeAH4IYIrxV2jrUk9Ab3,6XFITTl7cFTdopDY3lUdlY,75,643953,"latin,latin hip hop,reggaeton,reggaeton flow,trap latino,tropical",,,,,"((select id from pais where sigla like 'ar'), (select id from musica where nome like 'Esa Boquita'), 103, 21440),"
3926,J Alvarez,co,157,Esa Boquita,4837,https://open.spotify.com/track/3tWeAH4IYIrxV2jrUk9Ab3,6XFITTl7cFTdopDY3lUdlY,75,643953,"latin,latin hip hop,reggaeton,reggaeton flow,trap latino,tropical",,,,,"((select id from pais where sigla like 'co'), (select id from musica where nome like 'Esa Boquita'), 157, 4837),"
3927,J Alvarez,pe,150,Esa Boquita,6767,https://open.spotify.com/track/3tWeAH4IYIrxV2jrUk9Ab3,6XFITTl7cFTdopDY3lUdlY,75,643953,"latin,latin hip hop,reggaeton,reggaeton flow,trap latino,tropical",,,,,"((select id from pais where sigla like 'pe'), (select id from musica where nome like 'Esa Boquita'), 150, 6767),"
3928,J Alvarez,es,111,Esa Boquita,27578,https://open.spotify.com/track/3tWeAH4IYIrxV2jrUk9Ab3,6XFITTl7cFTdopDY3lUdlY,75,643953,"latin,latin hip hop,reggaeton,reggaeton flow,trap latino,tropical",,,,,"((select id from pais where sigla like 'es'), (select id from musica where nome like 'Esa Boquita'), 111, 27578),"
3929,J Alvarez,ec,150,Esa Boquita,2140,https://open.spotify.com/track/3tWeAH4IYIrxV2jrUk9Ab3,6XFITTl7cFTdopDY3lUdlY,75,643953,"latin,latin hip hop,reggaeton,reggaeton flow,trap latino,tropical",,,,,"((select id from pais where sigla like 'ec'), (select id from musica where nome like 'Esa Boquita'), 150, 2140),"
3930,J Alvarez,mx,188,Esa Boquita,38090,https://open.spotify.com/track/3tWeAH4IYIrxV2jrUk9Ab3,6XFITTl7cFTdopDY3lUdlY,75,643953,"latin,latin hip hop,reggaeton,reggaeton flow,trap latino,tropical",,,,,"((select id from pais where sigla like 'mx'), (select id from musica where nome like 'Esa Boquita'), 188, 38090),"
3931,J Alvarez,py,143,Esa Boquita,1046,https://open.spotify.com/track/3tWeAH4IYIrxV2jrUk9Ab3,6XFITTl7cFTdopDY3lUdlY,75,643953,"latin,latin hip hop,reggaeton,reggaeton flow,trap latino,tropical",,,,,"((select id from pais where sigla like 'py'), (select id from musica where nome like 'Esa Boquita'), 143, 1046),"
3932,J Alvarez,uy,101,Esa Boquita,1668,https://open.spotify.com/track/3tWeAH4IYIrxV2jrUk9Ab3,6XFITTl7cFTdopDY3lUdlY,75,643953,"latin,latin hip hop,reggaeton,reggaeton flow,trap latino,tropical",,,,,"((select id from pais where sigla like 'uy'), (select id from musica where nome like 'Esa Boquita'), 101, 1668),"
3933,J Alvarez,gt,140,Esa Boquita,1209,https://open.spotify.com/track/3tWeAH4IYIrxV2jrUk9Ab3,6XFITTl7cFTdopDY3lUdlY,75,643953,"latin,latin hip hop,reggaeton,reggaeton flow,trap latino,tropical",,,,,"((select id from pais where sigla like 'gt'), (select id from musica where nome like 'Esa Boquita'), 140, 1209),"
3934,Jamaika,dk,41,Trip Nok,28568,https://open.spotify.com/track/0XGOJCmUyGbzYMEj1vBP3s,7EJcUkbBsR4kN822bEa0ZS,57,10274,deep danish pop,,,,,"((select id from pais where sigla like 'dk'), (select id from musica where nome like 'Trip Nok'), 41, 28568),"
3935,James Arthur,ie,87,Can I Be Him,5573,https://open.spotify.com/track/0VhgEqMTNZwYL1ARDLLNCX,4IWBUUAFIplrNtaOHcJPRM,84,754683,"neo mellow,pop,post-teen pop,talent show",,,,,"((select id from pais where sigla like 'ie'), (select id from musica where nome like 'Can I Be Him'), 87, 5573),"
3936,James Arthur,cr,138,Say You Wont Let Go,2515,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,4IWBUUAFIplrNtaOHcJPRM,84,754683,"neo mellow,pop,post-teen pop,talent show",,,,,"((select id from pais where sigla like 'cr'), (select id from musica where nome like 'Say You Wont Let Go'), 138, 2515),"
3937,James Arthur,ch,97,Say You Wont Let Go,4250,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,4IWBUUAFIplrNtaOHcJPRM,84,754683,"neo mellow,pop,post-teen pop,talent show",,,,,"((select id from pais where sigla like 'ch'), (select id from musica where nome like 'Say You Wont Let Go'), 97, 4250),"
3938,James Arthur,nz,187,Can I Be Him,4188,https://open.spotify.com/track/0VhgEqMTNZwYL1ARDLLNCX,4IWBUUAFIplrNtaOHcJPRM,84,754683,"neo mellow,pop,post-teen pop,talent show",,,,,"((select id from pais where sigla like 'nz'), (select id from musica where nome like 'Can I Be Him'), 187, 4188),"
3939,James Arthur,pt,175,Safe Inside,1985,https://open.spotify.com/track/5ooilrQAnOJbUjq7IDm8lY,4IWBUUAFIplrNtaOHcJPRM,84,754683,"neo mellow,pop,post-teen pop,talent show",,,,,"((select id from pais where sigla like 'pt'), (select id from musica where nome like 'Safe Inside'), 175, 1985),"
3940,James Arthur,jp,145,Say You Wont Let Go,2556,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,4IWBUUAFIplrNtaOHcJPRM,84,754683,"neo mellow,pop,post-teen pop,talent show",,,,,"((select id from pais where sigla like 'jp'), (select id from musica where nome like 'Say You Wont Let Go'), 145, 2556),"
3941,James Arthur,au,169,Can I Be Him,16593,https://open.spotify.com/track/0VhgEqMTNZwYL1ARDLLNCX,4IWBUUAFIplrNtaOHcJPRM,84,754683,"neo mellow,pop,post-teen pop,talent show",,,,,"((select id from pais where sigla like 'au'), (select id from musica where nome like 'Can I Be Him'), 169, 16593),"
3942,James Arthur,ch,107,Can I Be Him,3981,https://open.spotify.com/track/0VhgEqMTNZwYL1ARDLLNCX,4IWBUUAFIplrNtaOHcJPRM,84,754683,"neo mellow,pop,post-teen pop,talent show",,,,,"((select id from pais where sigla like 'ch'), (select id from musica where nome like 'Can I Be Him'), 107, 3981),"
3943,James Arthur,hk,60,Say You Wont Let Go,3783,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,4IWBUUAFIplrNtaOHcJPRM,84,754683,"neo mellow,pop,post-teen pop,talent show",,,,,"((select id from pais where sigla like 'hk'), (select id from musica where nome like 'Say You Wont Let Go'), 60, 3783),"
3944,James Arthur,ca,124,Can I Be Him,23494,https://open.spotify.com/track/0VhgEqMTNZwYL1ARDLLNCX,4IWBUUAFIplrNtaOHcJPRM,84,754683,"neo mellow,pop,post-teen pop,talent show",,,,,"((select id from pais where sigla like 'ca'), (select id from musica where nome like 'Can I Be Him'), 124, 23494),"
3945,James Arthur,nz,56,Say You Wont Let Go,9481,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,4IWBUUAFIplrNtaOHcJPRM,84,754683,"neo mellow,pop,post-teen pop,talent show",,,,,"((select id from pais where sigla like 'nz'), (select id from musica where nome like 'Say You Wont Let Go'), 56, 9481),"
3946,James Arthur,hk,75,Can I Be Him,3158,https://open.spotify.com/track/0VhgEqMTNZwYL1ARDLLNCX,4IWBUUAFIplrNtaOHcJPRM,84,754683,"neo mellow,pop,post-teen pop,talent show",,,,,"((select id from pais where sigla like 'hk'), (select id from musica where nome like 'Can I Be Him'), 75, 3158),"
3947,James Arthur,be,116,Say You Wont Let Go,4427,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,4IWBUUAFIplrNtaOHcJPRM,84,754683,"neo mellow,pop,post-teen pop,talent show",,,,,"((select id from pais where sigla like 'be'), (select id from musica where nome like 'Say You Wont Let Go'), 116, 4427),"
3948,James Arthur,ca,80,Say You Wont Let Go,35593,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,4IWBUUAFIplrNtaOHcJPRM,84,754683,"neo mellow,pop,post-teen pop,talent show",,,,,"((select id from pais where sigla like 'ca'), (select id from musica where nome like 'Say You Wont Let Go'), 80, 35593),"
3949,James Arthur,tw,162,Can I Be Him,2835,https://open.spotify.com/track/0VhgEqMTNZwYL1ARDLLNCX,4IWBUUAFIplrNtaOHcJPRM,84,754683,"neo mellow,pop,post-teen pop,talent show",,,,,"((select id from pais where sigla like 'tw'), (select id from musica where nome like 'Can I Be Him'), 162, 2835),"
3950,James Arthur,hu,163,Can I Be Him,1010,https://open.spotify.com/track/0VhgEqMTNZwYL1ARDLLNCX,4IWBUUAFIplrNtaOHcJPRM,84,754683,"neo mellow,pop,post-teen pop,talent show",,,,,"((select id from pais where sigla like 'hu'), (select id from musica where nome like 'Can I Be Him'), 163, 1010),"
3951,James Arthur,my,27,Say You Wont Let Go,13736,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,4IWBUUAFIplrNtaOHcJPRM,84,754683,"neo mellow,pop,post-teen pop,talent show",,,,,"((select id from pais where sigla like 'my'), (select id from musica where nome like 'Say You Wont Let Go'), 27, 13736),"
3952,James Arthur,id,123,Can I Be Him,6293,https://open.spotify.com/track/0VhgEqMTNZwYL1ARDLLNCX,4IWBUUAFIplrNtaOHcJPRM,84,754683,"neo mellow,pop,post-teen pop,talent show",,,,,"((select id from pais where sigla like 'id'), (select id from musica where nome like 'Can I Be Him'), 123, 6293),"
3953,James Arthur,de,184,Say You Wont Let Go,34459,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,4IWBUUAFIplrNtaOHcJPRM,84,754683,"neo mellow,pop,post-teen pop,talent show",,,,,"((select id from pais where sigla like 'de'), (select id from musica where nome like 'Say You Wont Let Go'), 184, 34459),"
3954,James Arthur,dk,92,Say You Wont Let Go,13270,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,4IWBUUAFIplrNtaOHcJPRM,84,754683,"neo mellow,pop,post-teen pop,talent show",,,,,"((select id from pais where sigla like 'dk'), (select id from musica where nome like 'Say You Wont Let Go'), 92, 13270),"
3955,James Arthur,pt,85,Say You Wont Let Go,3445,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,4IWBUUAFIplrNtaOHcJPRM,84,754683,"neo mellow,pop,post-teen pop,talent show",,,,,"((select id from pais where sigla like 'pt'), (select id from musica where nome like 'Say You Wont Let Go'), 85, 3445),"
3956,James Arthur,cz,92,Can I Be Him,1726,https://open.spotify.com/track/0VhgEqMTNZwYL1ARDLLNCX,4IWBUUAFIplrNtaOHcJPRM,84,754683,"neo mellow,pop,post-teen pop,talent show",,,,,"((select id from pais where sigla like 'cz'), (select id from musica where nome like 'Can I Be Him'), 92, 1726),"
3957,James Arthur,pt,129,Can I Be Him,2549,https://open.spotify.com/track/0VhgEqMTNZwYL1ARDLLNCX,4IWBUUAFIplrNtaOHcJPRM,84,754683,"neo mellow,pop,post-teen pop,talent show",,,,,"((select id from pais where sigla like 'pt'), (select id from musica where nome like 'Can I Be Him'), 129, 2549),"
3958,James Arthur,be,140,Can I Be Him,3885,https://open.spotify.com/track/0VhgEqMTNZwYL1ARDLLNCX,4IWBUUAFIplrNtaOHcJPRM,84,754683,"neo mellow,pop,post-teen pop,talent show",,,,,"((select id from pais where sigla like 'be'), (select id from musica where nome like 'Can I Be Him'), 140, 3885),"
3959,James Arthur,no,141,Say You Wont Let Go,14031,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,4IWBUUAFIplrNtaOHcJPRM,84,754683,"neo mellow,pop,post-teen pop,talent show",,,,,"((select id from pais where sigla like 'no'), (select id from musica where nome like 'Say You Wont Let Go'), 141, 14031),"
3960,James Arthur,us,72,Say You Wont Let Go,311200,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,4IWBUUAFIplrNtaOHcJPRM,84,754683,"neo mellow,pop,post-teen pop,talent show",,,,,"((select id from pais where sigla like 'us'), (select id from musica where nome like 'Say You Wont Let Go'), 72, 311200),"
3961,James Arthur,gb,133,Can I Be Him,49661,https://open.spotify.com/track/0VhgEqMTNZwYL1ARDLLNCX,4IWBUUAFIplrNtaOHcJPRM,84,754683,"neo mellow,pop,post-teen pop,talent show",,,,,"((select id from pais where sigla like 'gb'), (select id from musica where nome like 'Can I Be Him'), 133, 49661),"
3962,James Arthur,ph,146,Can I Be Him,21688,https://open.spotify.com/track/0VhgEqMTNZwYL1ARDLLNCX,4IWBUUAFIplrNtaOHcJPRM,84,754683,"neo mellow,pop,post-teen pop,talent show",,,,,"((select id from pais where sigla like 'ph'), (select id from musica where nome like 'Can I Be Him'), 146, 21688),"
3963,James Arthur,at,163,Say You Wont Let Go,2018,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,4IWBUUAFIplrNtaOHcJPRM,84,754683,"neo mellow,pop,post-teen pop,talent show",,,,,"((select id from pais where sigla like 'at'), (select id from musica where nome like 'Say You Wont Let Go'), 163, 2018),"
3964,James Arthur,nl,115,Say You Wont Let Go,31996,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,4IWBUUAFIplrNtaOHcJPRM,84,754683,"neo mellow,pop,post-teen pop,talent show",,,,,"((select id from pais where sigla like 'nl'), (select id from musica where nome like 'Say You Wont Let Go'), 115, 31996),"
3965,James Arthur,se,116,Say You Wont Let Go,25456,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,4IWBUUAFIplrNtaOHcJPRM,84,754683,"neo mellow,pop,post-teen pop,talent show",,,,,"((select id from pais where sigla like 'se'), (select id from musica where nome like 'Say You Wont Let Go'), 116, 25456),"
3966,James Arthur,us,149,Can I Be Him,188613,https://open.spotify.com/track/0VhgEqMTNZwYL1ARDLLNCX,4IWBUUAFIplrNtaOHcJPRM,84,754683,"neo mellow,pop,post-teen pop,talent show",,,,,"((select id from pais where sigla like 'us'), (select id from musica where nome like 'Can I Be Him'), 149, 188613),"
3967,James Arthur,ph,15,Say You Wont Let Go,101245,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,4IWBUUAFIplrNtaOHcJPRM,84,754683,"neo mellow,pop,post-teen pop,talent show",,,,,"((select id from pais where sigla like 'ph'), (select id from musica where nome like 'Say You Wont Let Go'), 15, 101245),"
3968,James Arthur,id,37,Say You Wont Let Go,20581,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,4IWBUUAFIplrNtaOHcJPRM,84,754683,"neo mellow,pop,post-teen pop,talent show",,,,,"((select id from pais where sigla like 'id'), (select id from musica where nome like 'Say You Wont Let Go'), 37, 20581),"
3969,James Arthur,gb,89,Say You Wont Let Go,64973,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,4IWBUUAFIplrNtaOHcJPRM,84,754683,"neo mellow,pop,post-teen pop,talent show",,,,,"((select id from pais where sigla like 'gb'), (select id from musica where nome like 'Say You Wont Let Go'), 89, 64973),"
3970,James Arthur,ie,76,Say You Wont Let Go,6069,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,4IWBUUAFIplrNtaOHcJPRM,84,754683,"neo mellow,pop,post-teen pop,talent show",,,,,"((select id from pais where sigla like 'ie'), (select id from musica where nome like 'Say You Wont Let Go'), 76, 6069),"
3971,James Arthur,cz,124,Say You Wont Let Go,1485,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,4IWBUUAFIplrNtaOHcJPRM,84,754683,"neo mellow,pop,post-teen pop,talent show",,,,,"((select id from pais where sigla like 'cz'), (select id from musica where nome like 'Say You Wont Let Go'), 124, 1485),"
3972,James Arthur,tw,92,Say You Wont Let Go,4318,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,4IWBUUAFIplrNtaOHcJPRM,84,754683,"neo mellow,pop,post-teen pop,talent show",,,,,"((select id from pais where sigla like 'tw'), (select id from musica where nome like 'Say You Wont Let Go'), 92, 4318),"
3973,James Arthur,pl,187,Say You Wont Let Go,4728,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,4IWBUUAFIplrNtaOHcJPRM,84,754683,"neo mellow,pop,post-teen pop,talent show",,,,,"((select id from pais where sigla like 'pl'), (select id from musica where nome like 'Say You Wont Let Go'), 187, 4728),"
3974,James Arthur,my,96,Can I Be Him,4494,https://open.spotify.com/track/0VhgEqMTNZwYL1ARDLLNCX,4IWBUUAFIplrNtaOHcJPRM,84,754683,"neo mellow,pop,post-teen pop,talent show",,,,,"((select id from pais where sigla like 'my'), (select id from musica where nome like 'Can I Be Him'), 96, 4494),"
3975,James Arthur,pl,134,Can I Be Him,5589,https://open.spotify.com/track/0VhgEqMTNZwYL1ARDLLNCX,4IWBUUAFIplrNtaOHcJPRM,84,754683,"neo mellow,pop,post-teen pop,talent show",,,,,"((select id from pais where sigla like 'pl'), (select id from musica where nome like 'Can I Be Him'), 134, 5589),"
3976,James Arthur,au,64,Say You Wont Let Go,35283,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,4IWBUUAFIplrNtaOHcJPRM,84,754683,"neo mellow,pop,post-teen pop,talent show",,,,,"((select id from pais where sigla like 'au'), (select id from musica where nome like 'Say You Wont Let Go'), 64, 35283),"
3977,James Arthur,sg,81,Can I Be Him,6446,https://open.spotify.com/track/0VhgEqMTNZwYL1ARDLLNCX,4IWBUUAFIplrNtaOHcJPRM,84,754683,"neo mellow,pop,post-teen pop,talent show",,,,,"((select id from pais where sigla like 'sg'), (select id from musica where nome like 'Can I Be Him'), 81, 6446),"
3978,James Arthur,sg,28,Say You Wont Let Go,16339,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,4IWBUUAFIplrNtaOHcJPRM,84,754683,"neo mellow,pop,post-teen pop,talent show",,,,,"((select id from pais where sigla like 'sg'), (select id from musica where nome like 'Say You Wont Let Go'), 28, 16339),"
3979,James Bay,sg,144,Let It Go,4227,https://open.spotify.com/track/13HVjjWUZFaWilh2QUJKsP,4EzkuveR9pLvDVFNx6foYD,78,1104459,"neo mellow,pop,pop rock,viral pop",,,,,"((select id from pais where sigla like 'sg'), (select id from musica where nome like 'Let It Go'), 144, 4227),"
3980,James Bay,nz,179,Let It Go,4307,https://open.spotify.com/track/13HVjjWUZFaWilh2QUJKsP,4EzkuveR9pLvDVFNx6foYD,78,1104459,"neo mellow,pop,pop rock,viral pop",,,,,"((select id from pais where sigla like 'nz'), (select id from musica where nome like 'Let It Go'), 179, 4307),"
3981,James Bay,my,140,Let It Go,3540,https://open.spotify.com/track/13HVjjWUZFaWilh2QUJKsP,4EzkuveR9pLvDVFNx6foYD,78,1104459,"neo mellow,pop,pop rock,viral pop",,,,,"((select id from pais where sigla like 'my'), (select id from musica where nome like 'Let It Go'), 140, 3540),"
3982,James Bay,ie,195,Let It Go,3212,https://open.spotify.com/track/13HVjjWUZFaWilh2QUJKsP,4EzkuveR9pLvDVFNx6foYD,78,1104459,"neo mellow,pop,pop rock,viral pop",,,,,"((select id from pais where sigla like 'ie'), (select id from musica where nome like 'Let It Go'), 195, 3212),"
3983,James Bay,dk,163,Let It Go,8451,https://open.spotify.com/track/13HVjjWUZFaWilh2QUJKsP,4EzkuveR9pLvDVFNx6foYD,78,1104459,"neo mellow,pop,pop rock,viral pop",,,,,"((select id from pais where sigla like 'dk'), (select id from musica where nome like 'Let It Go'), 163, 8451),"
3984,James Bay,au,162,Let It Go,16813,https://open.spotify.com/track/13HVjjWUZFaWilh2QUJKsP,4EzkuveR9pLvDVFNx6foYD,78,1104459,"neo mellow,pop,pop rock,viral pop",,,,,"((select id from pais where sigla like 'au'), (select id from musica where nome like 'Let It Go'), 162, 16813),"
3985,James Reid,ph,98,Cool Down,28426,https://open.spotify.com/track/4UQouEzxPd6xnS1abOFG7D,24fEOzlKhgSNLIcy9NdmwH,66,85103,deep neofolk,,,,,"((select id from pais where sigla like 'ph'), (select id from musica where nome like 'Cool Down'), 98, 28426),"
3986,James TW,dk,145,When You Love Someone,8915,https://open.spotify.com/track/5fX2oPyLCe5mBKqGDbOWqC,0B3N0ZINFWvizfa8bKiz4v,73,67370,"channel pop,neo mellow,pop,pop rock,post-teen pop,teen pop,tropical house,viral pop",,,,,"((select id from pais where sigla like 'dk'), (select id from musica where nome like 'When You Love Someone'), 145, 8915),"
3987,James TW,no,168,When You Love Someone,12505,https://open.spotify.com/track/5fX2oPyLCe5mBKqGDbOWqC,0B3N0ZINFWvizfa8bKiz4v,73,67370,"channel pop,neo mellow,pop,pop rock,post-teen pop,teen pop,tropical house,viral pop",,,,,"((select id from pais where sigla like 'no'), (select id from musica where nome like 'When You Love Someone'), 168, 12505),"
3988,James TW,nl,199,When You Love Someone,17402,https://open.spotify.com/track/5fX2oPyLCe5mBKqGDbOWqC,0B3N0ZINFWvizfa8bKiz4v,73,67370,"channel pop,neo mellow,pop,pop rock,post-teen pop,teen pop,tropical house,viral pop",,,,,"((select id from pais where sigla like 'nl'), (select id from musica where nome like 'When You Love Someone'), 199, 17402),"
3989,Janna,fi,68,Mitä Jos,17149,https://open.spotify.com/track/0oZlGckkauQ76l88ECJXed,4grOKb7qP9dH5FOhUXn3s3,55,6074,"finnish dance pop,finnish pop",,,,,"((select id from pais where sigla like 'fi'), (select id from musica where nome like 'Mitä Jos'), 68, 17149),"
3990,Janne Ordén,fi,105,Sunnuntaisin,12159,https://open.spotify.com/track/5qRCsAyI0Hi380917HcEZQ,7spvsR19EKSeN4M8HgD1oj,53,2729,"finnish dance pop,finnish hip hop,finnish pop",,,,,"((select id from pais where sigla like 'fi'), (select id from musica where nome like 'Sunnuntaisin'), 105, 12159),"
3991,Jarabe De Palo,mx,167,La flaca,42579,https://open.spotify.com/track/2LsbizbOeNa4x6qsi2jAMb,5B6H1Dq77AV1LZWrbNsuH5,70,366963,"latin,latin alternative,latin pop,rock en espanol,spanish pop,spanish rock",,,,,"((select id from pais where sigla like 'mx'), (select id from musica where nome like 'La flaca'), 167, 42579),"
3992,Jarabe De Palo,ec,196,La flaca,1735,https://open.spotify.com/track/2LsbizbOeNa4x6qsi2jAMb,5B6H1Dq77AV1LZWrbNsuH5,70,366963,"latin,latin alternative,latin pop,rock en espanol,spanish pop,spanish rock",,,,,"((select id from pais where sigla like 'ec'), (select id from musica where nome like 'La flaca'), 196, 1735),"
3993,Jasmine Thompson,at,130,Old Friends - Jonas Blue,2447,https://open.spotify.com/track/7pJ4iEOOwUEzO3m9Hh3Ojr,2TL8gYTNgD6nXkyuUdDrMg,79,406710,"channel pop,neo mellow,pop,post-teen pop,viral pop",,,,,"((select id from pais where sigla like 'at'), (select id from musica where nome like 'Old Friends - Jonas Blue'), 130, 2447),"
3994,Jasmine Thompson,de,174,Old Friends - Jonas Blue,36080,https://open.spotify.com/track/7pJ4iEOOwUEzO3m9Hh3Ojr,2TL8gYTNgD6nXkyuUdDrMg,79,406710,"channel pop,neo mellow,pop,post-teen pop,viral pop",,,,,"((select id from pais where sigla like 'de'), (select id from musica where nome like 'Old Friends - Jonas Blue'), 174, 36080),"
3995,Jason Derulo,no,44,Swalla (feat. Nicki Minaj & Ty Dolla $ign),47223,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF,07YZf4WDAMNwqr4jfgOZ8y,88,3050582,"dance pop,pop,pop rap,post-teen pop",,,,,"((select id from pais where sigla like 'no'), (select id from musica where nome like 'Swalla (feat. Nicki Minaj & Ty Dolla $ign)'), 44, 47223),"
3996,Jason Derulo,sk,38,Swalla (feat. Nicki Minaj & Ty Dolla $ign),1594,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF,07YZf4WDAMNwqr4jfgOZ8y,88,3050582,"dance pop,pop,pop rap,post-teen pop",,,,,"((select id from pais where sigla like 'sk'), (select id from musica where nome like 'Swalla (feat. Nicki Minaj & Ty Dolla $ign)'), 38, 1594),"
3997,Jason Derulo,do,37,Swalla (feat. Nicki Minaj & Ty Dolla $ign),3719,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF,07YZf4WDAMNwqr4jfgOZ8y,88,3050582,"dance pop,pop,pop rap,post-teen pop",,,,,"((select id from pais where sigla like 'do'), (select id from musica where nome like 'Swalla (feat. Nicki Minaj & Ty Dolla $ign)'), 37, 3719),"
3998,Jason Derulo,hu,17,Swalla (feat. Nicki Minaj & Ty Dolla $ign),5447,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF,07YZf4WDAMNwqr4jfgOZ8y,88,3050582,"dance pop,pop,pop rap,post-teen pop",,,,,"((select id from pais where sigla like 'hu'), (select id from musica where nome like 'Swalla (feat. Nicki Minaj & Ty Dolla $ign)'), 17, 5447),"
3999,Jason Derulo,sg,27,Swalla (feat. Nicki Minaj & Ty Dolla $ign),16757,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF,07YZf4WDAMNwqr4jfgOZ8y,88,3050582,"dance pop,pop,pop rap,post-teen pop",,,,,"((select id from pais where sigla like 'sg'), (select id from musica where nome like 'Swalla (feat. Nicki Minaj & Ty Dolla $ign)'), 27, 16757),"
4000,Jason Derulo,us,63,Swalla (feat. Nicki Minaj & Ty Dolla $ign),335566,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF,07YZf4WDAMNwqr4jfgOZ8y,88,3050582,"dance pop,pop,pop rap,post-teen pop",,,,,"((select id from pais where sigla like 'us'), (select id from musica where nome like 'Swalla (feat. Nicki Minaj & Ty Dolla $ign)'), 63, 335566),"
4001,Jason Derulo,lt,52,Swalla (feat. Nicki Minaj & Ty Dolla $ign),1096,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF,07YZf4WDAMNwqr4jfgOZ8y,88,3050582,"dance pop,pop,pop rap,post-teen pop",,,,,"((select id from pais where sigla like 'lt'), (select id from musica where nome like 'Swalla (feat. Nicki Minaj & Ty Dolla $ign)'), 52, 1096),"
4002,Jason Derulo,tr,13,Swalla (feat. Nicki Minaj & Ty Dolla $ign),30480,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF,07YZf4WDAMNwqr4jfgOZ8y,88,3050582,"dance pop,pop,pop rap,post-teen pop",,,,,"((select id from pais where sigla like 'tr'), (select id from musica where nome like 'Swalla (feat. Nicki Minaj & Ty Dolla $ign)'), 13, 30480),"
